Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,Amount,Class,,,,,,,,,,,
443,-0.644711517,0.662711243,1.488930928,1.299352823,0.091519045,0.195377108,0.469805056,0.298435643,-0.419327882,0.07456165,1.085808305,0.382069663,-1.267782589,0.436118868,-0.380324824,46.77,'0',,,,,,,,,,,
444,0.548588125,-1.106394323,-0.6508811,0.572799288,-0.148004058,0.055980723,0.551553049,-0.133969888,-0.204957386,-0.036852731,0.326795193,0.47019302,0.202573084,0.557297781,0.374304725,399.07,'0',,,,,,,,,,,
446,-1.146102836,1.350273691,0.907209139,-0.04068157,-0.242920133,-1.099858709,0.579042123,0.045618994,0.460784208,0.470424806,-0.441126779,-1.002299372,-1.659976773,-0.291488592,1.150417251,17.99,'0',,,,,,,,,,,
446,1.063317136,-0.795950552,1.268758719,0.646969513,-1.420886231,0.438476165,-1.104652827,0.370816662,-0.492432437,0.848072167,1.015804719,0.331884964,-0.849556126,0.083997348,0.081860961,64,'0',,,,,,,,,,,
448,-0.242497088,0.89117001,1.164786546,1.025391845,0.729122671,0.663500951,0.760559816,-0.004531493,0.037370254,0.128624435,-1.567090367,-0.687600989,-0.794311644,-0.09587895,0.407225741,11.99,'0',,,,,,,,,,,
449,-0.856525101,0.583290076,1.389013774,-0.344699052,0.267594321,-0.951375413,0.523116935,-0.049229333,-0.076944017,-0.405757624,-0.161189306,-0.225299018,-0.912194069,0.300952261,0.654658694,10.2,'0',,,,,,,,,,,
450,1.216890712,-0.735671037,0.236358303,-0.579814425,-1.178603901,-0.930514021,-0.386017988,-0.12091676,-1.081758579,0.861883865,1.226286669,0.108625445,-0.70968429,0.555629175,0.237259097,75.65,'0',,,,,,,,,,,
452,-0.693682517,-0.166271691,2.036280787,-2.227708316,-0.186089943,0.885565597,-0.113835745,0.165882282,-0.889372321,0.278742004,0.256235485,-1.268649527,-0.846928105,-0.47154231,0.335876592,49.98,'0',,,,,,,,,,,
453,1.072205481,-0.253477795,0.802396579,0.379596205,-0.936342944,-0.760366048,-0.214656568,-0.132001107,0.390459764,-0.228890579,-0.186383825,0.521914196,0.715925311,-0.04046025,1.325213549,92.91,'0',,,,,,,,,,,
454,-3.133891294,2.887394236,2.178689733,-1.576534657,1.434509971,-0.68731266,3.816056391,-3.416915097,5.459274358,8.82175647,1.55804896,-1.138601357,0.010142968,-4.644308205,1.584559708,9.65,'0',,,,,,,,,,,
455,1.179162173,0.2053271,0.704970594,0.697812464,-0.566141305,-0.830944299,-0.013823924,-0.093148378,0.026188575,-0.106550027,0.457637827,0.555107409,0.060747017,0.32774635,1.260356312,1.98,'0',,,,,,,,,,,
457,-0.469790196,-0.009723488,1.759078994,-0.086506216,-0.50893966,0.757607214,0.256744326,0.208422033,0.414208248,-0.851158936,-1.041644735,0.629804463,1.024226948,-0.774699791,-0.011694153,121.48,'0',,,,,,,,,,,
457,-0.942972866,1.812574711,2.112754065,2.211790554,-0.067564928,-0.614475549,0.775533394,-0.078298947,-1.276690048,0.939465827,0.083359478,0.227234266,0.785360667,-0.040083941,0.63405063,2.72,'0',,,,,,,,,,,
458,1.217092392,-0.185347265,-0.34300089,0.087359307,1.584355828,3.849896526,-1.112153562,1.037267623,0.356591773,0.056661405,-0.222468704,0.044351756,0.19501844,0.074010527,1.587307649,13,'0',,,,,,,,,,,
459,1.294157337,1.132084249,-2.148605138,1.230031072,1.447894134,-0.767675509,0.575634926,-0.094475277,-0.454617146,-1.349215388,1.145807179,-0.796739007,-1.050166154,-3.050235203,0.58474349,2.99,'0',,,,,,,,,,,
459,-0.528217505,0.981231846,1.652988054,-0.150715087,0.137047987,-0.203980368,0.583369654,0.16524639,-0.781696163,-0.211147388,1.824771824,1.171574362,0.607026344,0.237985709,0.306871733,6.99,'0',,,,,,,,,,,
460,-2.264656301,-0.707191615,1.080243049,-4.657545034,-0.157183324,-0.345405706,0.595041997,-0.386703989,2.211140803,0.788945963,1.596412601,0.695610086,-0.871538803,-1.010868325,0.152614496,50.78,'0',,,,,,,,,,,
460,-0.73572277,1.280291154,1.113868261,1.09077388,0.565824826,0.615339416,0.572713029,0.203275028,-0.613854115,-0.303758092,-1.151570192,0.730029658,1.556613618,-0.238002272,0.151024185,13.49,'0',,,,,,,,,,,
460,-2.4002607,-1.383753644,1.61015057,-2.452648773,-0.592391692,-0.041593492,-0.554246548,0.090479125,-1.85285952,1.689143393,1.006714441,-0.585982253,0.456055352,-0.726728834,0.023941397,79,'0',,,,,,,,,,,
460,1.314054294,0.433171282,-0.57755944,0.71588293,0.683582921,-0.194720003,0.442209993,-0.147778558,-0.495027382,0.208417814,0.333679068,0.647474311,0.356898009,0.642853586,0.040678848,2.85,'0',,,,,,,,,,,
462,-1.113781289,0.117378054,2.090359902,0.473339799,0.489379331,-0.993792816,0.038140211,0.145453364,-0.851287662,-0.192764693,1.409528512,0.245435625,-0.811979434,0.628821405,0.685018177,13.99,'0',,,,,,,,,,,
463,-0.386725975,0.17256499,0.732582645,-1.434662211,0.033065294,-1.043657481,0.720715055,-0.15076312,0.422941845,-1.225085106,-0.090249874,-0.09656136,-0.819230093,0.671445513,2.131868092,55,'0',,,,,,,,,,,
463,1.298897892,-1.050674022,-0.301586977,-2.69813978,-1.081624634,-0.983307404,-0.365930904,-0.099131876,0.618335314,-0.6053252,1.459085962,1.006454038,-0.967427948,0.627581673,0.558909649,37.57,'0',,,,,,,,,,,
463,-0.634596978,0.866354365,1.123836027,-0.304041138,1.173910353,0.257117549,0.754324791,0.171735204,-0.825981,-0.531057505,0.549388754,0.598608608,0.313813741,0.354547923,-0.156778172,1,'0',,,,,,,,,,,
464,1.157235446,0.138019292,0.384987397,1.403600429,-0.222511764,-0.197942681,0.01826416,0.029727005,0.412465804,-0.10270866,-0.673820287,0.101237715,-0.936231549,0.226935914,-0.005099422,11.99,'0',,,,,,,,,,,
464,-0.839472782,1.349968467,0.478163335,0.507629155,0.539551233,0.430460613,0.237863643,0.58988293,-0.89651454,-0.012142665,0.550147651,0.73439634,0.52869876,0.681578958,0.563012069,1.48,'0',,,,,,,,,,,
465,1.263769328,-0.19775484,0.326901206,0.274103867,-0.476462137,-0.117241343,-0.334771047,0.004087947,-1.414381863,0.931604672,1.387892627,0.951115872,0.721499344,0.355295337,0.25961425,7.69,'0',,,,,,,,,,,
466,-1.064558612,0.432451521,0.128326561,-2.019741143,0.01443357,-0.487551863,0.293955892,0.087701988,-0.473573342,1.350466565,0.014346243,-0.920272344,-1.211439673,-0.203150972,-1.440059414,20,'0',,,,,,,,,,,
471,1.377497103,-0.662564629,-0.13014904,-0.562680169,-0.832895167,-0.910753853,-0.327043249,-0.201708727,-0.523052865,0.606910644,-1.054682151,-1.360771315,-1.342495781,0.06881174,-0.045773648,48,'0',,,,,,,,,,,
472,-1.100919654,1.029587577,1.348333019,-1.362082352,-0.343464987,-0.671658951,0.291221713,0.379994352,0.338839349,-0.438420635,-0.511769708,-0.547060718,-1.245945912,0.263623706,0.901413492,0.92,'0',,,,,,,,,,,
472,1.017054969,-0.185048783,1.181666067,1.073490204,-0.550586426,0.971826768,-0.806451931,0.484792244,0.517268097,-0.060123955,1.446990443,1.19801346,-0.070890784,0.006577366,0.432215271,17.57,'0',,,,,,,,,,,
472,1.040781236,0.109569172,0.357987396,1.118997981,-0.105373135,-0.056836751,0.055026226,0.045164584,-0.350572631,0.151601972,1.576597765,1.181847285,0.390601798,0.476672325,0.445940825,59.88,'0',,,,,,,,,,,
476,-0.867554211,-0.418633339,2.294926687,0.219869661,-0.085820323,-0.839204426,-0.724947469,0.221811954,0.423738134,-0.431875703,-0.867638465,-0.486136976,-0.799464938,-0.169084911,0.963012476,1,'0',,,,,,,,,,,
477,-0.347239992,1.140217971,1.28906647,0.061069658,0.03251417,-0.960933237,0.756414763,-0.091272834,-0.43972701,-0.525814954,-0.16850987,0.064780893,0.397228285,-0.484435751,0.86395074,9.51,'0',,,,,,,,,,,
478,-0.39436394,0.962488927,1.164111305,-0.110028409,0.221215518,-0.526324365,0.505039916,0.14774288,-0.499457133,-0.311498738,1.049040936,0.055268911,-0.754753359,-0.081797714,0.312033559,1.79,'0',,,,,,,,,,,
478,-0.597235764,0.897113635,0.765018456,-1.008934085,0.491638517,-0.059136415,0.595702146,0.110416701,-0.068274369,-0.097113648,-0.041149085,-0.21697973,-0.830567838,0.27339963,-0.236620328,10,'0',,,,,,,,,,,
478,-0.987476764,1.118177409,0.666257804,-0.583883173,-0.649628272,0.815711083,-1.045734475,-3.792776127,0.336438173,-0.272903405,1.132298369,0.881784324,-1.267498752,0.596373236,-0.568107435,79,'0',,,,,,,,,,,
479,-2.441347925,1.688816184,0.639921516,-0.776735225,-0.30587548,0.491953937,-1.354830269,-3.210163802,0.086985557,-0.34752777,0.85616873,0.88782456,-1.212896795,0.761376885,-0.739470202,1,'0',,,,,,,,,,,
480,1.039079055,1.158034045,-1.5551738,1.500270163,1.556148236,0.036028434,0.499064735,0.148227153,-0.603040247,-1.764475591,2.202819852,0.409272033,0.497219181,-3.39121307,2.052265129,0.75,'0',,,,,,,,,,,
480,-1.448818005,-1.27208958,0.08064699,-0.122034224,-1.711965979,0.611857677,3.310782329,-0.372438304,-0.716214439,-1.402868711,-0.206043729,0.570597431,1.196627248,-0.095869546,0.099640001,732,'0',,,,,,,,,,,
481,-2.752124108,-3.232167832,0.873035708,0.108216565,-2.451278862,0.486158951,3.152906595,-1.013086871,1.128325792,-0.939778452,-0.490740714,0.096216362,-0.043464806,-1.140294234,-0.728959791,1015.61,'0',,,,,,,,,,,
481,1.215468478,-0.07134207,1.048696539,0.724718913,-0.694531818,0.041879289,-0.52891945,0.019939431,0.735111719,-0.28561635,-0.9514843,1.07894989,1.672256275,-0.743838632,0.071255015,11.5,'0',,,,,,,,,,,
483,1.039673932,-0.329295605,1.073431252,1.547480277,-0.595509891,1.0909697,-0.703762628,0.511730095,1.176991531,-0.22026736,0.113149673,0.986915066,-1.375333303,-0.347843185,-2.260051576,20.74,'0',,,,,,,,,,,
483,-0.792724453,0.946688236,2.245148851,1.167397635,-0.625404979,-0.449979152,0.157625069,0.015378797,0.26978081,-0.021303961,-0.375566786,0.478017712,0.287826285,-0.473543981,0.127463784,4.42,'0',,,,,,,,,,,
484,-1.123242587,-0.601732547,1.866231576,0.373544172,-0.165149346,1.602098517,-0.220908013,0.618352919,-1.172353253,0.315663742,0.318389552,0.479869057,0.78643138,-0.289769624,1.475876535,158,'0',,,,,,,,,,,
484,1.093370387,0.108994825,0.100226978,0.913193832,0.084985972,0.030469405,0.087876964,0.064276805,-0.256510927,0.120404217,1.225781157,0.830763645,-0.088573691,0.614135005,0.505949984,49.9,'0',,,,,,,,,,,
484,-0.928087753,0.39819407,1.74113125,0.182672744,0.966386863,-0.901003797,0.879016073,-0.156589871,-0.142117461,-0.57477527,-0.478181307,-0.426852484,-1.493425843,0.187920732,-0.282355216,1,'0',,,,,,,,,,,
484,1.060623411,0.077500259,-0.049338106,0.546163026,0.00483098,-0.732323324,0.547011999,-0.275000086,-0.374238867,-0.176166658,0.210357696,0.977909448,1.163019415,0.304780439,0.898922363,99.9,'0',,,,,,,,,,,
487,-0.517981178,0.723071633,1.401195581,0.772312602,0.671651331,0.847779587,0.352294216,0.224070624,-2.314242391,0.941668898,-2.194867161,-1.90623514,-0.940699258,0.306290359,0.646916346,7.48,'0',,,,,,,,,,,
487,1.164358681,-0.283474302,-0.247022339,0.192063835,-0.327522378,-0.82258078,0.241389406,-0.228467336,0.395382742,-0.201542012,-1.085632389,-0.309148743,-0.813103422,0.31667932,0.240161213,91.76,'0',,,,,,,,,,,
487,0.17485732,2.035550324,-1.866660694,1.420852692,0.829644248,-1.683504947,1.014476153,-0.303887001,0.196619884,0.129235398,2.643747277,-0.317018824,-1.015285122,-3.601835731,0.517658044,8.99,'0',,,,,,,,,,,
488,0.98616805,-0.550922523,1.140933942,0.757901246,-1.038890353,0.476782189,-0.837096215,0.43322797,0.896974542,-0.095754309,0.91986112,0.386846382,-1.608431051,0.140629064,-0.070362595,64.99,'0',,,,,,,,,,,
489,-0.932348621,0.789122701,0.534111141,1.140723639,-0.448967486,-0.2885264,1.072543146,0.118514794,-0.152882826,-0.033481563,-0.482042589,-0.31540602,-1.21882014,0.505762003,0.45644113,139.75,'0',,,,,,,,,,,
490,-0.215043036,0.65219023,1.107882384,1.265935183,2.3663003,4.393731587,-0.412468839,0.96064414,-0.914003137,0.745978882,-0.38845497,-0.683481233,0.174721788,-0.197216822,1.423125625,3.44,'0',,,,,,,,,,,
490,0.716661837,-1.097811768,0.629443205,1.939510396,-0.494739457,1.819964773,-0.624840257,0.482657355,0.783612238,0.20710545,-1.392283097,0.330364031,-0.57491995,-0.737417142,-2.643564121,254.41,'0',,,,,,,,,,,
491,-0.946412464,0.609499782,1.201709877,0.113073601,-0.210131918,-0.954008503,0.130324684,0.293270485,-0.579075668,-0.756168253,-0.627039606,0.49505732,0.646681098,0.227178565,0.319771674,18.45,'0',,,,,,,,,,,
491,1.196287563,0.217098787,0.402595913,0.921664107,-0.252045363,-0.392240185,-0.047177461,0.041339366,-0.069318235,0.169912751,0.947707801,0.417596457,-0.798840606,0.679509067,0.453896734,9.99,'0',,,,,,,,,,,
491,1.130024118,-0.060943604,0.662073541,1.033989573,-0.441559628,0.310186607,-0.559948263,0.349135914,0.332922119,0.220885631,0.826772769,-0.257591051,-1.961189479,0.728867458,1.004104679,10,'0',,,,,,,,,,,
492,-0.789890213,-1.379371021,0.171334351,-1.636755753,-2.807265554,0.726235624,2.73760243,-0.933998532,-2.413729691,0.796624966,-0.878071029,-1.045043668,1.24992902,-0.960840483,-0.507105327,632.4,'0',,,,,,,,,,,
493,1.219725093,-0.481148941,-0.324350971,-1.552562458,-0.25835656,-0.519341605,-0.035457768,-0.117824448,1.267125148,-1.068542481,-0.638446071,0.352484877,0.060428419,0.33282311,1.999235669,67.94,'0',,,,,,,,,,,
494,0.058500976,1.058661274,1.076857208,1.589043457,-0.400076711,-0.677460759,0.778466139,-0.303556603,-0.630844382,0.230737263,0.015912464,0.549292788,1.123662121,0.146945984,1.428014555,54.99,'0',,,,,,,,,,,
495,-0.239505139,-3.940240547,-0.147575852,-0.671346651,-2.239256073,0.908178115,-0.377398447,0.157942959,-1.595928461,0.987880969,1.225026487,-0.139995562,-0.453947626,-0.111466566,-0.490357816,834.84,'0',,,,,,,,,,,
496,-0.606284096,-0.090111801,2.012027495,0.352728129,-0.210153545,0.513718707,-0.496402335,0.379687144,-1.663989823,0.767277794,0.743763824,-0.250209455,-0.405640225,0.312432885,1.09089764,29,'0',,,,,,,,,,,
496,-2.009892751,0.522693347,2.043509809,0.223521374,-0.597859305,0.078162869,-0.450347373,0.772470913,0.532384903,-0.408489946,-0.86206635,-0.035497857,-0.648889725,-0.191864179,0.423878262,16.5,'0',,,,,,,,,,,
496,-0.65295496,0.493216287,1.246769884,-0.707569436,0.165763885,-1.146223548,0.932048672,-0.094962192,-0.861258133,-0.50354864,1.448318454,0.35271917,-0.832585628,0.721807719,-0.002442366,50.99,'0',,,,,,,,,,,
497,-0.417836252,0.981102921,1.135819759,-0.172592935,0.396674889,-0.00284158,0.519779575,0.248762703,-0.593496637,-0.382215399,1.364964745,0.429957939,-0.220196835,-0.165067375,0.50196387,8.83,'0',,,,,,,,,,,
498,-0.753769334,1.098287093,1.835452883,0.614571394,-0.317858924,-0.101054793,0.03945419,-0.656824211,-0.048760814,-0.216190842,-0.311958542,-0.414790844,-1.023195296,0.270999445,1.248324597,5,'0',,,,,,,,,,,
499,1.255439288,0.307728904,0.292700171,0.699873128,-0.428875629,-1.088456119,0.043839902,-0.167738709,0.128854075,-0.264061677,-0.174507539,-0.10353665,-0.410712665,-0.160752586,1.163807699,1.98,'0',,,,,,,,,,,
499,1.355790191,-1.122921338,1.191186519,-0.576548234,-1.708749932,0.274721304,-1.640785055,0.295838482,0.618648905,0.47594339,-1.772231504,-1.55824688,-1.276128009,-0.750821284,0.394212595,22.83,'0',,,,,,,,,,,
499,-0.860625554,-0.109136995,2.112474001,-1.400567214,0.180269368,1.329655549,0.431000859,0.317760791,0.5937619,-0.987304417,-0.309226998,0.067845743,-0.84181499,-0.609413345,-1.189737597,92.82,'0',,,,,,,,,,,
501,-1.377718271,1.354530457,0.543183298,-1.427170859,-0.12438937,-0.524309439,0.179123667,0.616511645,-0.151022979,-0.748487775,-0.915324611,0.040002141,0.027654577,0.428552417,0.646517837,3,'0',,,,,,,,,,,
502,-2.696640725,-1.371300386,2.85819382,3.421863581,1.904082607,0.683730584,-1.407505946,0.444287004,-0.309161823,1.338470345,1.282770059,0.907171494,0.192458734,-0.614332499,-0.094105525,45.56,'0',,,,,,,,,,,
503,0.860544593,-0.747804385,-0.955150631,-1.124055538,0.186536255,-0.385942163,0.703442955,-0.282689455,0.482599987,-0.935486338,0.655059179,1.618951052,1.38109369,0.509031304,0.724308923,268.93,'0',,,,,,,,,,,
503,0.074737595,-3.032008853,-0.42991919,-0.442721155,-1.784710458,-0.066668291,0.098735574,-0.222524968,-0.241857519,0.158663893,-1.539291674,-0.496466541,0.066494276,-0.094248714,0.595002324,712.82,'0',,,,,,,,,,,
504,-1.031079262,0.626546716,2.622436217,1.411312161,-0.296552602,1.122951676,0.286099517,0.088801503,1.103565255,0.702030395,0.76659513,0.636497098,-1.451662242,-0.959335402,-1.847115928,24.9,'0',,,,,,,,,,,
508,1.335369473,0.53598191,-0.448156158,0.902997797,0.517134282,-0.694213212,0.590279128,-0.34831945,-0.344489875,0.022529666,-0.973522801,0.371749184,0.956547304,0.351881277,0.654214081,2.27,'0',,,,,,,,,,,
509,-0.28081464,0.934605078,1.261452017,1.208912298,0.540420027,0.418318167,0.703040055,0.035862271,-0.51692003,-0.330698039,-0.961569153,0.474058536,0.891206459,-0.165812985,0.138022683,22.77,'0',,,,,,,,,,,
509,-0.152397474,-0.74811446,1.659570609,-2.160601436,-1.448593822,0.558853954,-0.27435245,0.010158951,-1.964294835,1.413107795,0.792023337,-1.533674648,-1.153453822,-0.339869906,0.434199204,114,'0',,,,,,,,,,,
509,1.166591755,0.124033374,0.38199894,1.40355582,-0.254472682,-0.209577143,-0.016416583,0.054509544,0.47564672,-0.088238501,-0.744388317,-0.118819739,-1.350503218,0.308071727,0.039626479,6.99,'0',,,,,,,,,,,
509,-0.404840789,1.005371767,1.372756249,0.005994279,-0.118848739,-0.788473319,0.566918134,0.114720596,-0.52198708,-0.318949025,1.501466252,0.151464413,-0.986278269,-0.024208169,0.28669712,8.28,'0',,,,,,,,,,,
510,-2.14951704,2.351163547,0.992990515,0.692643265,0.231641732,-0.020506517,1.086606315,-0.445825206,1.88011037,3.317525158,-0.163521122,-0.081915393,-0.33702241,-1.224884326,0.454536333,1.99,'0',,,,,,,,,,,
510,1.163271093,0.141760431,0.12457892,0.958550776,-0.15955434,-0.461529317,0.090758556,-0.023257128,-0.125187457,0.195402759,0.858205409,0.302116659,-0.899842427,0.747405239,0.343658736,35.93,'0',,,,,,,,,,,
511,-0.25996089,0.998645786,1.437974634,0.038031353,0.125405256,-0.957775359,0.899757796,-0.270158696,-0.186834244,-0.291502974,-0.191254239,-0.391187004,-0.323257609,-0.554284134,0.970133367,8.93,'0',,,,,,,,,,,
511,-0.556245111,0.657574415,2.706193067,2.792655519,0.208495782,0.908663227,0.074210351,0.065529935,-0.757281099,0.651018105,-1.467568578,-0.654043358,0.492828167,-0.586533619,1.0122402,37.96,'0',,,,,,,,,,,
512,-0.65614726,0.501881136,1.532600849,-1.319885805,-0.186189497,-0.897731047,1.191645696,-0.191943482,-0.211755983,-0.371120673,1.347577605,0.117018291,-1.1487381,0.288870591,-0.278430411,80,'0',,,,,,,,,,,
513,1.295948766,0.13605381,0.383682348,-0.079325069,-0.497415703,-1.120717073,0.075887459,-0.31625731,0.039228683,-0.232533425,0.02064692,0.954735394,1.501620593,-0.04224604,0.982971497,4.69,'0',,,,,,,,,,,
513,1.255258037,0.075190219,0.225733321,0.881766282,0.154508082,0.631959783,-0.385968299,0.189492814,0.447979748,0.012620576,-1.584470112,-0.532828309,-0.246747952,0.180213787,1.624271422,7,'0',,,,,,,,,,,
513,0.166862234,1.667709184,-2.095558662,1.835206043,0.876544698,-1.481720551,-0.323575309,-2.866381524,-0.573338456,-1.838309835,0.473700797,-0.860334859,-1.247989675,-2.921127892,1.105823277,1,'0',,,,,,,,,,,
513,-0.632437925,-0.363984347,2.354708784,0.301992767,-0.212087776,0.982642078,-0.371441753,0.222823592,-1.105982647,0.813368793,-0.387012785,-0.690924506,-0.583113877,-0.267240461,0.371260358,64,'0',,,,,,,,,,,
514,-0.878340126,0.489030609,2.91434085,0.07815375,-0.423731803,0.090021107,0.289962809,0.085451345,0.040902142,-0.271107127,1.24558275,1.164406536,0.609837813,-0.688821057,-0.704901364,36.61,'0',,,,,,,,,,,
514,-1.045042067,0.957420517,1.38802294,0.195389153,-0.327384625,-0.643709664,0.521262101,0.174238412,0.063057537,-0.373987704,-0.957853647,-0.049541262,-0.576466834,-0.013987189,-0.359348978,30.49,'0',,,,,,,,,,,
517,1.314712669,-0.328688367,0.002644953,-0.805043825,-0.467259872,-0.522746841,-0.180850453,-0.093471703,1.795353073,-1.10356246,-1.438093549,0.381108853,-0.44633713,-0.04840541,0.368542509,10,'0',,,,,,,,,,,
517,-0.639473906,-0.048354975,2.452755224,0.310804364,-0.430963164,-0.290032311,0.166889072,0.006195711,0.651674505,-0.466609049,-1.048270751,-0.628606287,-1.283471335,-0.433538272,0.134556611,59.9,'0',,,,,,,,,,,
518,-0.743470571,0.943604281,1.486463579,-0.179574516,-0.190966051,-0.29555862,0.35243803,0.354957946,-0.110108413,0.192907493,1.307387559,-0.504472042,-2.563325991,0.797243884,0.669556102,4.45,'0',,,,,,,,,,,
518,-0.641320431,0.738097929,1.916436411,-0.162040294,0.371740227,-0.203710534,0.734552138,-0.106378122,-0.650379867,-0.091715082,1.797402073,0.76249587,0.028761755,0.158764838,0.395829884,9.99,'0',,,,,,,,,,,
519,0.764614145,1.706190684,-1.755823269,1.557386059,1.101082822,-1.529455089,0.917701838,-0.190132334,-0.748935405,-1.047992948,2.575979621,0.538995398,0.662425315,-3.515622577,0.280192352,0.89,'0',,,,,,,,,,,
